0.0	0.0
29.38	0.1
37.39	0.20000000000000004
45.24	0.3
50.18	0.4
55.45	0.5
62.07	0.6
70.32	0.6999999999999998
81.92	0.8000000000000002
96.58	0.9000000000000001
118.68	1.0
155.51	1.1
226.67	1.1999999999999997
416.07	1.3
1000.0	1.3949304743156494
1059.27	1.3999999999999997
2000.0	1.4640466538121297
2756.65	1.5000000000000002
3000.0	1.5098889071155728
4000.0	1.5454094243350027
5000.0	1.5764310901446514
5441.9	1.5900000000000003
6000.0	1.6076266969661306
7000.0	1.6380555120496358
7069.65	1.64
8000.0	1.6642997525440444
8213.34	1.67
9000.0	1.692924537313883
10000.0	1.7230000000000003
11000.0	1.7495494395865674
12000.0	1.7719524360634895
13000.0	1.7906847856313368
14000.0	1.8062222844906781
15000.0	1.8190407288420836
16000.0	1.8296159148861222
17000.0	1.8384236388233637
18000.0	1.8459396968543773
19000.0	1.852639885179733
20000.0	1.859
21000.0	1.8654092652461995
22000.0	1.871910615771161
23000.0	1.8784604141581656
24000.0	1.8850150229904936
25000.0	1.8915308048514266
26000.0	1.8979641223242458
27000.0	1.9042713379922314
28000.0	1.9104088144386653
29000.0	1.9163329142468277
30000.0	1.922
31000.0	1.9273760383887422
32000.0	1.9324654125327299
33000.0	1.9372821096589183
34000.0	1.9418401169942618
35000.0	1.9461534217657153
36000.0	1.9502360112002337
37000.0	1.9541018725247723
38000.0	1.9577649929662848
39000.0	1.961239359751727
40000.0	1.9645389601080532
41000.0	1.9676777812622182
42000.0	1.970669810441177
43000.0	1.9735290348718848
44000.0	1.9762694417812954
45000.0	1.9789050183963643
46000.0	1.9814497519440464
47000.0	1.9839176296512961
48000.0	1.9863226387450685
49000.0	1.9886787664523182
50000.0	1.9910000000000003
51000.0	1.9932980651003522
52000.0	1.9955756414067432
53000.0	1.997833147057826
54000.0	2.000071000192252
55000.0	2.002289618948675
56000.0	2.004489421465746
57000.0	2.006670825882117
58000.0	2.0088342503364416
59000.0	2.010980112967371
60000.0	2.0131088319135575
61000.0	2.015220825313654
62000.0	2.0173165113063125
63000.0	2.019396308030185
64000.0	2.0214606336239234
65000.0	2.023509906226181
66000.0	2.025544543975609
67000.0	2.0275649650108605
68000.0	2.0295715874705875
69000.0	2.0315648294934423
70000.0	2.033545109218077
71000.0	2.0355128447831436
72000.0	2.037468454327295
73000.0	2.039412355989183
74000.0	2.04134496790746
75000.0	2.043266708220778
76000.0	2.0451779950677897
77000.0	2.0470792465871472
78000.0	2.0489708809175027
79000.0	2.0508533161975087
80000.0	2.0527269705658173
81000.0	2.0545922621610804
82000.0	2.0564496091219504
83000.0	2.05829942958708
84000.0	2.0601421416951213
85000.0	2.061978163584726
86000.0	2.0638079133945473
87000.0	2.065631809263237
88000.0	2.067450269329447
89000.0	2.06926371173183
90000.0	2.0710725546090383
91000.0	2.072877216099724
92000.0	2.0746781143425395
93000.0	2.0764756674761364
94000.0	2.0782702936391675
95000.0	2.0800624109702857
96000.0	2.0818524376081418
97000.0	2.0836407916913893
98000.0	2.08542789135868
99000.0	2.087214154748666
100000.0	2.089
